epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise
25,,,,,,363,,,,,,,,,,,,,,,,,,,,,,,76.19047546386719,,13.25,,,,,,0.46348845958709717,0.10769510269165039,0.5711835622787476,19.437028884887695,21.691068649291992,0.3514155447483063,0.4645974636077881,0.46348845958709717,0.09718576818704605,0.10845604538917542,0.10769510269165039
,0.01,0.01,,,,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4669277667999268,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,377,,,,,,,,,,,,,,,,,,,,,,,77.38095092773438,,13.0,,,,,,0.46538159251213074,0.10232014209032059,0.5677017569541931,17.576461791992188,20.744314193725586,0.3517613708972931,0.46643587946891785,0.46538159251213074,0.08788157999515533,0.10372089594602585,0.10232014209032059
,0.01,0.01,,,,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4664597511291504,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,,,,,,391,,,,,,,,,,,,,,,,,,,,,,,78.08441162109375,,13.0,,,,,,0.4658850431442261,0.07345747202634811,0.5393425226211548,13.168872833251953,14.853996276855469,0.3518037796020508,0.4671463370323181,0.4658850431442261,0.06584449857473373,0.07426954060792923,0.07345747202634811
,0.01,0.01,,,,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,399,,,,,,,,,,,,,,,,,,,,,,41.66666793823242,,24.0,,0.4551258683204651,0.06742464005947113,0.5225505232810974,0.4551258683204651,0.06742464005947113,,,,,,,,,,,
,,,,,2.4672837257385254,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,405,,,,,,,,,,,,,,,,,,,,,,,78.08441162109375,,13.0,,,,,,0.4659525156021118,0.07658679038286209,0.5425392985343933,12.68543815612793,15.60539436340332,0.35129866003990173,0.46732228994369507,0.4659525156021118,0.06342654675245285,0.0780266672372818,0.07658679038286209
,0.01,0.01,,,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.467336654663086,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,419,,,,,,,,,,,,,,,,,,,,,,,76.19047546386719,,13.25,,,,,,0.4652097821235657,0.05054815486073494,0.5157579183578491,7.575448513031006,10.643645286560059,0.3501482903957367,0.46646276116371155,0.4652097821235657,0.0378773994743824,0.05321887135505676,0.05054815486073494
,0.01,0.01,,,,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4668164253234863,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,433,,,,,,,,,,,,,,,,,,,,,,,77.56410217285156,,13.0,,,,,,0.46224164962768555,0.12340445816516876,0.5856461524963379,22.780851364135742,24.807777404785156,0.3513835668563843,0.4632042944431305,0.46224164962768555,0.1139051616191864,0.12403977662324905,0.12340445816516876
,0.01,0.01,,,,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.467858076095581,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,447,,,,,,,,,,,,,,,,,,,,,,,78.08441162109375,,13.0,,,,,,0.4539581537246704,0.052498940378427505,0.5064570903778076,7.940104007720947,10.976332664489746,0.34443920850753784,0.45496898889541626,0.4539581537246704,0.03969969600439072,0.05488158017396927,0.052498940378427505
,0.01,0.01,,,,448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,449,,,,,,,,,,,,,,,,,,,,,,41.66666793823242,,24.0,,0.4288949966430664,0.05732431262731552,0.4862193167209625,0.4288949966430664,0.05732431262731552,,,,,,,,,,,
,,,,,2.4682297706604004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,461,,,,,,,,,,,,,,,,,,,,,,,76.19047546386719,,13.25,,,,,,0.45473605394363403,0.06963186711072922,0.5243679285049438,11.889829635620117,14.132429122924805,0.34273818135261536,0.4560014605522156,0.45473605394363403,0.0594482421875,0.07066203653812408,0.06963186711072922
,0.01,0.01,,,,462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.468062162399292,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,475,,,,,,,,,,,,,,,,,,,,,,,77.38095092773438,,13.0,,,,,,0.45099157094955444,0.060673218220472336,0.5116648077964783,10.826859474182129,12.195321083068848,0.34146833419799805,0.45208266377449036,0.45099157094955444,0.05413394421339035,0.06097636744379997,0.060673218220472336
,0.01,0.01,,,,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.468688488006592,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,489,,,,,,,,,,,,,,,,,,,,,,,77.38095092773438,,13.0,,,,,,0.4619896411895752,0.04680400341749191,0.5087936520576477,7.300347328186035,9.916670799255371,0.35086214542388916,0.4630751311779022,0.4619896411895752,0.03650043532252312,0.049582432955503464,0.04680400341749191
,0.01,0.01,,,,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,499,,,,,,,,,,,,,,,,,,,,,,41.66666793823242,,24.0,,0.40781259536743164,0.11017128825187683,0.5179839134216309,0.40781259536743164,0.11017128825187683,,,,,,,,,,,
,,,,,2.4683494567871094,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,503,,,,,,,,,,,,,,,,,,,,,,,68.3379135131836,,14.75,,,,,,0.45662325620651245,0.10786603391170502,0.5644893050193787,19.902198791503906,21.632831573486328,0.3466067910194397,0.4577925205230713,0.45662325620651245,0.09951189160346985,0.10816441476345062,0.10786603391170502
,0.01,0.01,,,,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.469606637954712,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,517,,,,,,,,,,,,,,,,,,,,,,,75.77838897705078,,13.25,,,,,,0.4500298798084259,0.0662347748875618,0.5162646174430847,10.604058265686035,13.548348426818848,0.34078550338745117,0.45101505517959595,0.4500298798084259,0.0530192069709301,0.06774129718542099,0.0662347748875618
,0.01,0.01,,,,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
